"ID";"Nome";"Endereço";"Complemento";"Cidade";"Estado";"País";"E-mail";"Site";"Data de cadastro";"N. Profissionais";"N. Cursos Públicos"
"23712";"Novita";"";"";"";"";"";"debora.saraiva@denadai.com.br";"";"06/06/2024";"1527";"266"
"23728";"B.Learning";"";"";"";"";"";"informatica@binder.com.br";"";"06/06/2024";"179";"2"
"23752";"VINCI EDUC";"Praça Gago Coutinho,";"";"Salvador";"Bahia";"Brasil";"treinamento.credenciamento@vinci-airports.com.br";"https://www.vinci-airports.com.br/";"07/06/2024";"0";"0"
"23831";"Academia Gabster";"";"";"";"";"";"academia@gabster.com.br";"www.gabster.com.br";"11/06/2024";"0";"0"
"23837";"Iqnus Tecnologia";"R. Ecilda de Queiroz, 200";"Administração";"Fortaleza";"Ceará";"Brasil";"implantacao@iqnus.com.br";"iqnus.com.br";"11/06/2024";"1923";"26"
"23890";"Avaliza+";"Av. Professor Mário Werneck, 42";"11º andar";"Belo Horizonte";"MG";"Brasil";"ronaldo.reis@avaliza.com";"https://www.avaliza.com/";"13/06/2024";"41";"4"
"23905";"FG BIG WHEEL ENTRETENIMENTO S.A";"Estr. da Raínha, 1009 - Pioneiros";"";"Balneário Camboriú";"SC";"Brasil";"gabriela.chedid@bigwheel.com.br";"https://fgbigwheel.com.br/";"13/06/2024";"129";"186"
"23919";"Volis Colchões";"BR-116, km 223 - 7350";"";"Dois Irmãos";"RS";"Brasil";"lourdes.sanfilippo@herval.com.br";"https://www.volis.com.br/";"14/06/2024";"14";"1"
"23923";"Transmoreno Transportes e Logística";" Rua Vanderlei Moreno, 13130";"";"São José dos Pinhais";"Paraná";"Brasil";"eadtm@transmoreno.com.br";"https://www.transmoreno.com.br/";"14/06/2024";"1010";"294"
"24057";"Consultoria Twygo ";"R. São Paulo, 31";"Youw Coworking ";" Joinville";"Santa Catarina";"Brasil";"treinamento@twygo.com";"";"19/06/2024";"60";"40"
"24269";"Rede Engenharia do Corpo ";"";"";"";"";"";"rh4@engenhariadocorpo.com.br";"";"01/07/2024";"2127";"104"
"24326";"Verde Mais";"";"";"";"";"";"debora.saraiva@denadai.com.br";"";"02/07/2024";"0";"0"
"24358";"Sempre Agtech ";"";"";"";"";"";"bruna.ferronato@sempre.agr.br";"";"04/07/2024";"178";"16"
"24429";"TCE Engenharia LTDA";"";"";"";"";"";"ssma@tceengenharia.com.br";"";"08/07/2024";"132";"28"
"24475";"MJ Segurança Inteligente";"";"";"";"";"";"mjsegurancainteligente@gmail.com";"";"10/07/2024";"6";"7"
"24499";"BOTOCLINIC";"R. Dr. Geraldo Campos Moreira, 240";"10º andar";"São Paulo";"SP";"Brasil";"treinamento@botoclinic.com";"https://botoclinic.com/";"11/07/2024";"1138";"29"
"24587";"Twygo Treinamento de Equipes";"";"";"";"";"";"suporte@twygo.com";"https://twygo.com/";"15/07/2024";"48";"442"
"24675";"The Coffee - Latino América";"R. Dr. Alexandre Gutierrez, 826";"18º Andar";"Curitiba";"Paraná";"Brasil";"keila.werle@twygo.com";"";"17/07/2024";"0";"0"
"24704";"Foton Motor do Brasil";"";"";"";"";"";"brenda.freitas@fotondobrasil.com.br";"";"18/07/2024";"827";"39"
"24820";"Swim & Heath";"";"";"";"";"";"zucco@swimehealth.com.br";"";"23/07/2024";"741";"12"
"24899";"Lab CAC";"Rua Prefeito Frederico Hardt";"";"Indaial";"Santa Catarina ";"Brasil";"contato@labcac.com.br";"www.labcac.com.br";"24/07/2024";"38";"4"
"25028";"Agrosysinside";"";"";"";"";"";"hariane.duarte@agrosys.com.br";"";"29/07/2024";"0";"0"
"25068";"UC ACADEMIA CLARA ";"SP-215";"sn";"Dourado";"São Paulo";"Brasil";"academia.clara@clararesorts.com.br";"www.clararesorts.com.br";"30/07/2024";"912";"338"
"25165";"Fluidnow";"Rua Recanto Maestro, n° 40";"4º andar";"São João do Polêsine";"Rio Grande do Sul";"Brasil";"amanda@moinhosul.com.br";"www.fluidnow.com.br";"01/08/2024";"4";"2"
"25184";"UNIGTT - Universidade Gatti";"Av. Cândido Portinari, 1188 , 05114-001";"";"São Paulo";"SP";"Brasil";"gp3rh1@vgpl.com.br";"https://gattitur.com.br/";"01/08/2024";"0";"0"
"25214";"Parceira Budziak 3";"";"";"";"";"";"angelica.budziak@twygo.com";"";"02/08/2024";"0";"0"
"25466";"Argo Solutions";"Rua Alamenda Santos, 1978";"";"São Paulo";"SP";"Brasil";"argoacademy@useargo.com";"";"12/08/2024";"780";"63"
"25548";"Grupo Contingência";"";"";"";"";"Brasil";"rh@grupocontingencia.com.br";"";"16/08/2024";"248";"10"
"25607";"QWS ";"QWS INSPEÇÃO E SERVIÇOS LTDA";"SALA 02";"SANTO AMARO";"BA";"Brasil";"sms@qwsservicos.com.br";"WWW.QWSSERVICOS.COM.BR";"20/08/2024";"179";"58"
"25621";"Líbero Academy";"";"";"";"";"";"libero@liberoseguros.com.br";"https://www.liberoseguros.com.br/home";"20/08/2024";"387";"72"
"25691";"WALK RENTAL";"Rua Teixeira Mendes";"581";"Santa Rosa";"RS";"Brasil";"diretoria@walkrental.com.br";"";"23/08/2024";"54";"15"
"25705";"Tascom Tecnologia";"";"";"";"";"";"leonardo.andre@tascomtecnologia.com.br";"";"23/08/2024";"113";"127"
"25706";"Aero ";"";"";"";"";"";"flavio.monteze@apzi.com.br";"";"23/08/2024";"1065";"328"
"25796";"FLYSEG SERVIÇOS LTDA";"";"";"";"";"";"michellycamargo@flysegservicios.com";"https://apzi.com.br/blog/";"27/08/2024";"0";"0"
"25824";"Terra Master em Logística e Transportes LTDA";"Rua Frei Gaspar, 51";"64";"Santos";"SP";"Brasil";"patricia.hernandes@terramlt.com.br";"https://www.terramlt.com.br/";"29/08/2024";"92";"163"
"25830";"Universidade Indrel Scientific";"";"";"";"";"";"ariane.soares@indrel.com.br";"";"29/08/2024";"99";"7"
"25900";"Brigada de Incêndio BH";"";"";"";"";"";"consultoriaetreinamentos@brigadabh.com.br";"";"02/09/2024";"1400";"40"
"25901";"Praso";"";"";"";"";"";"daniel.urquiza@praso.com.br";"";"02/09/2024";"109";"13"
"25912";"Andra Academy";"Avenida Casa Verde, 3031";"";"São Paulo";"São Paulo";"Brasil";"academy@andra.com.br";"https://www.andra.com.br/";"03/09/2024";"1703";"54"
"25914";"Cruzeiro do Sul Grãos ";"";"";"";"";"";"rh@cruzeirodosulgraos.com.br";"";"03/09/2024";"303";"78"
"26042";"CLIFAK - Formações";"";"";"";"";"";"alynne@clifak.com.br";"www.clifak.com.br";"09/09/2024";"746";"67"
"26092";"Service Engenharia Rnest";"";"";"";"";"";"lara.xavier@serviceengenharia.com.br";"";"12/09/2024";"1110";"9"
"26176";"ACADEMIA RODRIGUES COLCHÕES";"Av do Turismo, 11514";"";"Manaus";"AM";"Brasil";"mkt@rodriguescolchoes.com.br";"";"16/09/2024";"768";"26"
"26184";"LS Campus Cliente";"";"";"";"";"";"evandro.silva@lstractor.com.br";"";"16/09/2024";"0";"0"
"26191";"Universidade PAP Cursos";"";"";"";"";"";"paulopapcursos@gmail.com";"";"16/09/2024";"1270";"154"
"26200";"CLAM";"";"";"";"";"";"debora.lessa@clam.com.br";"";"16/09/2024";"1510";"61"
"26232";"Química Anastacio";"Rua Eugenio de Medeiros , 303";"12 Andar";"São Paulo";"SP";"Brasil";"academia@anastacio.com";"";"17/09/2024";"746";"0"
"26358";"Machado Cargas";"Rod. BR-153, KM 200, Nº45";"";"Uruaçu";"Goias";"Brasil";"vavelar3@hotmail.com";"";"24/09/2024";"97";"10"
"26366";"Tascom Academy";"";"";"";"";"";"leonardo.andre@tascomtecnologia.com.br";"Tascom Academy";"24/09/2024";"0";"0"
"26376";"SERVICE ENGENHARIA ACELEN";"";"";"";"";"";"helton.goncalves@serviceengenharia.com.br";"";"24/09/2024";"755";"44"
"26431";"Backlgrs";"";"";"";"";"";"azzone@backlgrs.com.br";"";"27/09/2024";"141";"19"
"26520";"Grupo Pecorino";"";"";"";"";"";"treinamentos@pecorino.com.br";"";"02/10/2024";"1602";"136"
"26577";"Universidade New Space";"";"";"";"";"";"mariucha.santos@newspace.com.br";"";"04/10/2024";"986";"0"
"26605";"Tekne School Learning";"";"";"Barcelona";"";"Espanha";"adm@tekne.school";"https://tekne.school/";"06/10/2024";"40";"4"
"26643";"Academia Vila Velha";"AV IPIRANGA, 313";"";"SÃO PAULO";"SP";"BRASIL";"rh@vilavelha.com.br";"www.vilavelha.com.br";"08/10/2024";"0";"0"
"26648";"Grupo NSO - Viação Santa Brígida.";"Rua Leonardo Nogueira Teles, 69";"Casa";"Osasco";"SP - São Paulo";"Brasil";"tereza.santos@santabrigida.com.br";"";"08/10/2024";"2804";"35"
"26655";"Instituto da Construção";"Rua Mato Grosso, 164, Edf Marfina, Sala 03";"";"Salvador";"Bahia";"Brasil";"paulocosta@eprofissoes.com.br";"https://www.institutodaconstrucao.com.br/";"09/10/2024";"490";"24"
"26795";"ESPAÇO MARTHA MEDEIROS";"Rua Dr Melo Alves";"248";"São Paulo";"SP";"Brasil";"comunicacao@marthamedeiros.com.br";"https://marthamedeiros.com.br/";"15/10/2024";"79";"19"
"26812";"Laboratório Darwin";"";"";"";"";"";"labcharlesdarwin@hotmail.com";"";"15/10/2024";"132";"38"
"26875";"Micromed Health";"";"";"";"";"";"gentegestao@micromed.health";"";"17/10/2024";"101";"37"
"26939";"Plataforma Qcapacita";"Rua Do Riachuelo, 239";"";"Rio de Janeiro";"RJ";"Brasil";"ingridlessaoficial@gmail.com";"";"21/10/2024";"12";"5"
"27124";"Unikilling";"Avenida Primeiro de Março, 3430";"";"NOVO HAMBURGO";"RS";"Brasil";"universidade@killing.com.br";"www.killing.com.br";"31/10/2024";"531";"41"
"27134";"evo learning";"Rua Paschoal Bardado, 1075";"Sala 142";"Ribeirão Preto";"São Paulo";"Brasil";"evolearning@evoinc.com.br";"";"31/10/2024";"21";"27"
"27145";"Rvops CRM";"";"";"";"";"";"suporte@rvops.com";"https://rvops.com/?lang=pt";"01/11/2024";"233";"6"
"27150";"Tem Jeito ";"";"";"";"";"";"suporte@temjeitoacademy.com.br";"www.temjeitoacademy.com.br";"01/11/2024";"0";"0"
"27220";"Santa Casa Capacita ";"";"";"Piracicaba";"São Paulo";"";"grupo.nadep@santacasadepiracicaba.com.br";"";"05/11/2024";"2573";"33"
"27230";"Kanastra ";"";"";"";"";"";"mateus.magalhaes@kanastra.com.br";"";"05/11/2024";"12";"20"
"27276";"Capacita V+";" R. Xavantes, 54";" Sala 01";"Joinville";"Santa Catarina";"Brasil ";"comunicacao@versaeng.com.br";"versaeng.com.br";"07/11/2024";"1071";"26"
"27330";"Programa Cadeia de Valor ";"";"";"";"";"";"alexandre.carrasco@repensandonegocios.com.br";"";"11/11/2024";"197";"30"
"27363";"Superação EAD";"";"";"";"";"";"georgelucaspinto@gmail.com";"";"12/11/2024";"0";"0"
"27365";"TAX.Co - Business School";"RUA DR POSSIDONIO CUNHA, 651";"";"PORTO ALEGRE";"RIO GRANDE DO SUL";"BRASIL";"taxcobs@taxco.agidesk.com";"https://www.taxcobrasil.com/";"12/11/2024";"227";"28"
"27366";"Vertical Group";"Rua Maria Becker Motta, 640";"";"Rio das Ostras";"Rio de Janeiro";"Brasil";"contato.ucv@verticalgroup.com.br";"https://verticalgroup.com.br/";"12/11/2024";"765";"157"
"27515";"VExpenses";"";"";"";"";"";"amanda.alves@vexpenses.com";"";"21/11/2024";"321";"49"
"27656";"TREINI na Escola";"Rua Carmélia Loffi ";"17";"Ribeirão das Neves";"MG";"Brasil";"treininaescola@treinitec.com.br";"https://grupotreini.com.br/";"26/11/2024";"26";"1"
"27700";"2morrow Sports";"";"";"";"";"";"wayna.ferreira@2morrowsports.com.br";"";"28/11/2024";"21";"6"
"27713";"Noc On | Portal da Noc Educação";"";"";"";"";"";"contatonoctuam@gmail.com";"";"28/11/2024";"608";"135"
"27826";"Academia Cubix";"";"";"";"";"";"lorena@univalores.com.br";"";"04/12/2024";"207";"14"
"27939";"Barros Autopeças ";"R. Laura Albani de Barros, 157";"Condomínio empresarial";"Mogi Mirim";"São Pauio";"Brasil";"mkt@barros.com.br";"https://www.barros.com.br/";"10/12/2024";"104";"28"
"27999";"Damapel";"Av.enida Otávio Braga de Mesquita, 3748 ";"";"Guarulhos ";"São Paulo";"Brasil";"treinamento@damapel.com.br";"https://damapel.com.br/";"12/12/2024";"594";"29"
"28012";"Academia Clara";"";"";"";"";"";"academia@anastacio.com";"";"12/12/2024";"0";"0"
"28086";"Sipat Week";"";"";"";"";"";"milena.silva@twygo.com";"";"16/12/2024";"5";"3"
"28090";"Escola de Contas Públicas Professor Barreto Guimarães";"Av. Jornalista Mário Melo, nº 90";"";"Recife";"Pernambuco";"Brasil";"secretariaescolar@tcepe.tc.br";"https://escola.tcepe.tc.br/";"16/12/2024";"6491";"75"
"28183";"Couto Performance";"";"";"";"";"";"milena.silva@twygo.com";"";"19/12/2024";"2";"1"
"28192";"Sal e Brasa";"";"";"";"";"";"suporte@universidadesalebrasa.com.br";"www.universidadesalebrasa.com.br";"19/12/2024";"0";"0"
"28196";"Ocyan";"";"";"";"";"";"bianca.reis@ocyan-sa.com";"";"20/12/2024";"2782";"31"
"28282";"Idibra Participações LTDA";"";"";"";"";"";"comercial@idibra.com.br";"www.idibra.com.br";"30/12/2024";"110";"1"
"28331";"2W Informática";"";"";"";"";"";"suporteapollo@2winformatica.com.br";"";"03/01/2025";"33";"11"
"28407";"Certificados - Ambiente adicional 1";"";"";"";"";"";"eduardo.schmidt@twygo.com";"";"07/01/2025";"1";"0"
"28453";"ADESIGN DIVISÓRIAS";"Via das Magnólias, 358";"";"Cotia";"SP";"Brasil";"murilo@adesigndivisorias.com.br";"https://adesigndivisorias.com/";"08/01/2025";"144";"1"
"28471";"Vitalle Nutrição Animal";"Rua da Esmeraldas, 455";"";"Carambeí";"Paraná";"Brasil";"vitallenutricaoanimal@gmail.com";"";"09/01/2025";"97";"2"
"28475";"MULTITTECH Engenharia";"";"";"";"";"";"suporte@multittech.com.br";"";"09/01/2025";"222";"24"
"28488";"Sudoeste Treinamento";"";"";"";"";"";"daniela.maia@sudoeste.com.br";"";"09/01/2025";"194";"144"
"28489";"MERCADO LIVRE";"";"";"";"";"";"CLIO.AIRSERVICES@E-CLIO.COM.BR";"";"09/01/2025";"0";"0"
"28581";"ISA Saúde";"";"";"";"";"";"marines.santos@isasaude.com";"";"13/01/2025";"3509";"87"
"28613";"Rede Big Nordeste";"";"";"";"";"";"suporte@universidadebig.com.br";"";"14/01/2025";"0";"0"
"28639";"Ecossis Academy";"Rua Miguel Couto";"621";"Porto Alegre";"Rio Grande do Sul";"Brasil";"ecossis@ecossis.com";"www.ecossis.com";"14/01/2025";"50";"11"
"28640";"Zuq Performance";"Rua Coronel Rui Ferreira Oliveira, 45";"";"Maceió ";"Alagoas";"Brasil";"rayane@zuq.com.br";"https://www.zuq.com.br/";"14/01/2025";"140";"3"
"28692";"Instituto de Estudos de Saúde Suplementar";"Rua Doutor Guilherme Bannitz , 126";"";"São Paulo";"São Paulo";"Brasil";"contato@iess.org.br";"www.iess.org.br";"16/01/2025";"600";"47"
"28700";"SHS INFINITY HOLDING";"";"";"";"";"";"adm@shsinfinityholding.com.br";"";"16/01/2025";"51";"20"
"28753";"Universidade MP";"";"";"";"";"";"suporte@universidademp.com.br";"www.universidademp.com.br";"17/01/2025";"0";"0"
"28849";"Empresa de Treinamento e Desenvolvimento";"";"";"";"";"";"roberto@gestaliz.com.br";"";"20/01/2025";"6";"7"
"28902";"Aurora Minerals";"";"";"";"";"";"rh@alphaminerals.com.br";"";"21/01/2025";"53";"3"
"28949";"Cerâmica Stéfani";"Av. Major Hilário Tavares Pinheiro";"";"Jaboticabal";"São Paulo";"Brasil";"dho@ceramicastefani.com.br";"https://www.ceramicastefani.com.br/home";"22/01/2025";"20";"13"
"29022";"Evuli Clinic";"R. Monsenhor Bruno, 1530";"";"Fortaleza";"Ceará";"Brasil";"mariana.sousa@twygo.com";"";"24/01/2025";"50";"13"
"29030";"SIN University";"";"";"";"";"";"sinuniversity@sinimplantsystem.com";"";"24/01/2025";"1422";"111"
"29047";"Futurize";"";"";"";"";"";"murilo@futurizeagora.com.br";"";"24/01/2025";"33";"308"
"29082";"4Matt Academy";"";"";"";"";"";"academy@4matt.com.br";"";"27/01/2025";"166";"148"
"29100";"Parceira Budziak 4";"";"";"";"";"";"angelica.budziak@twygo.com";"";"27/01/2025";"0";"0"
"29101";"Parceira Budziak 5";"";"";"";"";"";"angelica.budziak@twygo.com";"";"27/01/2025";"0";"0"
"29124";"Não é Não! Respeite a decisão";"";"";"";"";"";"suporte@naoenaorj.com.br";"";"28/01/2025";"14900";"6"
"29144";"Saibalá";"";"";"";"";"";"nayara@saibala.com.br";"";"28/01/2025";"0";"0"
"29158";"teste";"";"";"";"";"";"teste@teste.com.br";"";"29/01/2025";"0";"0"
"29163";"In Company";"";"";"";"";"";"incompany@ieg.com.br";"";"29/01/2025";"21";"1"
"29185";"Fazu - Faculdades Associadas de Uberaba";"Avenida do Tutuna, 720";"Fazu";"Uberaba";"MG";"Brasil";"coordenacao.ead@fazu.br";"www.fazu.br";"29/01/2025";"27";"9"
"29200";"Nacional Inn Hotéis ";"";"";"";"";"";"dirlei.souza@nacionalinn.com";"www.nacionalinn.com.br";"30/01/2025";"35";"15"
"29223";"ColmeIA";"";"";"";"";"";"suporte@colmeia.cx";"";"31/01/2025";"664";"15"
"29298";"Grupo Bueno";"";"";"";"";"";"gabriela@kaizenautopecas.com.br";"";"04/02/2025";"77";"30"
"29333";"Grupo Araujo Engenharia";"Rua Manoel Matheus";"1645";"Vinhedo";"São Paulo";"Brasil ";"natalia.camporezi@grupoaraujoengenharia.com.br";"https://araujoengenharia.com.br/";"05/02/2025";"217";"152"
"29353";"Kaizen Mentoria Educacional ";"Rua Cientista Nelsom Chaves, 36";"COHAB";"Recife ";"PE";"Brasil";"gabrielanisiogs@gmail.com";"";"06/02/2025";"446";"18"
"29364";"Learn Spot - Victoria Education Group";"";"";"";"";"";"learnspot@victoriaedugroup.com";"https://www.egali.com.br/";"06/02/2025";"469";"17"
"29409";"Istud Ltda";"ESTÁDIO NACIONAL MANÉ GARRINCHA, SRPN - Esfera BRB - Camarote 326. Brasília, DF";"Camarote 326";"Brasília";"DF";"Brasil";"gestao@istud.com.br";"www.istud.com.br";"07/02/2025";"17";"113"
"29445";"Control F5 Bet Academy";"";"";"";"";"";"suporte@betacademy.com.br";"ead.betacademy.com.br";"10/02/2025";"59";"2"
"29452";"Facilimed Engenharia";"rua são manoel, 22";"Empresa";"Maua";"São Paulo";"Brasil";"rosangela@facilimed.com.br";"http://facilimed.com.br/";"10/02/2025";"42";"12"
"29501";"Baruel";"";"";"";"";"";"carla.cristina@baruel.com.br";"";"11/02/2025";"389";"49"
"29511";"Universidade CentroCell";"Av. Washington Soares";"Torre 2";"Fortaleza";"Ceará";"Brasil";"fabricio.leal@centrocellfranquia.com.br";"www.centrocellfranquia.com.br";"11/02/2025";"10";"17"
"29533";"Mini Mais mini mercados ";"";"";"";"";"";"carol.minimais@gmail.com";"";"12/02/2025";"88";"2"
"29557";"Elera Renováveis";"";"";"";"";"";"otavio.duarte@preventwork.com";"";"12/02/2025";"0";"0"
"29591";"Egali Intercâmbio Brasil";"";"";"";"";"";"learnspot@victoriaedugroup.com";"https://www.egali.com.br/";"13/02/2025";"9";"5"
"29598";"Futuro Ensina";"R FURRIEL LUIZ ANTONIO DE VARGAS N.º 250";"SALA 1301";"PORTO ALEGRE";"RS";"BRASIL";"treinamentos@futuroprevidencia.com.br";"";"13/02/2025";"675";"33"
"29686";"Mulheres Habilitadas";"Rua Restinga";"113";"São Paulo";"São Paulo";"Brasil";"contato@mulhereshabilitadas.com.br";"https://mulhereshabilitadas.com.br/";"17/02/2025";"249";"12"
"29690";"WORK SAFETY PROGRAM";"R Cel. Antonio Carneiro 447, Centro";"";"Luziânia";"GO";"Brasil";"contato@worksafetyprogram.com.br";"https://www.worksafetyprogram.com.br/";"17/02/2025";"0";"0"
"29764";"Vetnil";"Av. José Nicolau Stabile";"";"Louveira";"SP";"Brasil";"vetnil@vetnil.com.br";"www.vetnil.com.br";"19/02/2025";"298";"95"
"29793";"STAM";"Av. Sebastião Martins, nº 871";"";"Nova Friburgo";"Rio de Janeiro";"Brasil";"hudsonm@stam.com.br";"www.stam.com.br";"19/02/2025";"307";"9"
"29855";"Masterquali Gestão em Saúde";"Rua Bernardino de Campos, 826";"";"Cravinhos";"SP";"Brasil";"eliane.santana@masterquali.com.br";"www.masterquali.com.br";"20/02/2025";"8";"1"
"29860";"Universidade Trackmob";"";"";"";"";"";"suporte@trackmob.com.br";"https://trackmob.com.br/";"20/02/2025";"93";"9"
"29880";"Dr. Fiscal - Business School";"RUA DR POSSIDONIO CUNHA, 651";"";"PORTO ALEGRE";"RIO GRANDE DO SUL";"BRASIL";"academy@taxco.agidesk.com";"https://drfiscal.com.br/";"21/02/2025";"14";"54"
"29892";"ALTAVE ACADEMY";"Estr. Dr. Altino Bondesan, 500";"Sala 1102";"São José dos Campos";"São Paulo";" Brasil";"julia.rodrigues@altave.com.br";"";"21/02/2025";"58";"5"
"29894";"SW - Business School";"RUA DR POSSIDONIO CUNHA, 651";"";"PORTO ALEGRE";"RIO GRANDE DO SUL";"BRASIL";"academy@taxco.agidesk.com";"https://sw.adv.br/";"21/02/2025";"8";"0"
"29897";"TAXGroup - Business School";"RUA DR POSSIDONIO CUNHA, 651";"";"PORTO ALEGRE";"RIO GRANDE DO SUL";"BRASIL";"academy@taxco.agidesk.com";"https://www.taxgroup.com.br/";"21/02/2025";"56";"41"
"29901";"Banco Fiscal - Business School";"RUA DR POSSIDONIO CUNHA, 651";"";"PORTO ALEGRE";"RIO GRANDE DO SUL";"BRASIL";"academy@taxco.agidesk.com";"https://www.bancofiscal.com.br/";"21/02/2025";"8";"0"
"29905";"Croma Oncologia";"";"";"";"";"";"treinamentos@cromaoncologia.com.br";"";"21/02/2025";"170";"20"
"30009";"Ilha Service Tecnologia e Serviços";"";"";"";"";"";"treinamentos@ilhaservice.com.br";"https://ilhaservice.com.br/";"25/02/2025";"896";"89"
"30035";"BRINGER DO BRASIL";"AV CRUZEIRO, 300";"";"Cachoeirinha";"RS";"Brasil";"deivid.rosa@bringercargo.com.br";"https://brixcargo.com.br/";"26/02/2025";"687";"17"
"30038";"BRISA MINI MERCADO";"";"";"";"";"";"marcos@brisaminimercado.com";"";"26/02/2025";"242";"12"
"30068";"RXT ONCO Radioterapia Oncológica Ltda";"Rua Dr. Cesário Mota Junior, 112";"";"São Paulo";"São Paulo";"Brasil";"treinamentos@radionsp.com.br";"";"27/02/2025";"126";"0"
"30088";"Mugywara's Company";"";"";"";"";"";"gabriel.donato@twygo.com";"";"27/02/2025";"16";"279"
"30125";"Treinamentos - Hybex Academy";"R. Bela Cintra, 643 ";"7º Andar";"São Paulo";"SP";"Brasil";"implantacao@hybex.com.br";"www.hybex.com.br";"28/02/2025";"208";"19"
"30242";"UP MINDS ACTION -ead";"";"";"";"";"";"atendimento@upminds.com.br";"www.upminds.com.br";"08/03/2025";"10";"1"
"30251";"Loovi";"";"";"";"";"";"qualidade@loovi.com.br";"";"10/03/2025";"306";"21"
"30264";"Consisa Sistemas";"";"";"";"";"";"ana.mergener@consisa.com.br";"";"10/03/2025";"73";"33"
"30278";"Livre de Assédio";"";"";"";"";"";"tecnologia@livredeassedio.com.br";"";"11/03/2025";"0";"0"
"30312";"Car10";"Rua Alegre";"";"São Caetano do Sul";"SP";"Brasil";"duvidas.treinamentos@car10.com.br";"https://home.car10.com.br/";"13/03/2025";"318";"26"
"30313";"Aditus Health";"";"";"";"";"";"treinamentoequalidade@aditushealth.com.br";"";"13/03/2025";"76";"8"
"30337";"Instituto Educacional Cresça";"Av. Edilson Lamartine Mendes, 1300";"";"Uberaba";"MG";"Brasil";"institutoeducacionalcresca@gmail.com";"www.institutocresca.com.br";"13/03/2025";"19";"1"
"30356";"Decisao Sistemas";"";"";"";"";"";"julio@decisaosistemas.com.br";"";"14/03/2025";"0";"0"
"30413";"FlyUni Táxi Aéreo";"Rod BR101";"km156";"Porto Belo";"SC";"Brasil";"sistemas@flyuni.com.br";"www.flyuni.com.br";"17/03/2025";"7";"3"
"30477";"Industrain";"";"";"";"";"";"industraintreinamentos@gmail.com";"";"18/03/2025";"5";"2"
"30539";"Moinho Tech";"Rua João Pessoa, 2033";"Sala 05";"Joinville";"SC";"Brasil";"contato@moinho.tech";"moinho.tech";"20/03/2025";"0";"0"
"30548";"Carol Group ";"";"";"";"";"";"marketing@carolcortinas.com.br";"";"20/03/2025";"3";"1"
"30555";"Integral Trust";"";"";"";"";"";"dho@integraltrust.com.br";"https://integraltrust.com.br/";"20/03/2025";"115";"29"
"30557";"Prolíder";"";"";"";"";"";"universidade@agrocete.com";"";"20/03/2025";"1";"0"
"30564";"Núcleo Fio360";"";"";"";"";"";"dax@fiolaser.com.br";"";"21/03/2025";"9";"32"
"30574";"Hospital Cônego Monte Raso ";"";"";"";"";"";"rh@hcmr.com.br";"";"21/03/2025";"7";"32"
"30588";"CLUBROTIC";"Av. Eldes Sherrer de Souza, 2230 ";"sala 1016";"Serra";"ES";"Brasil";"contato@clubrobot.com.br";"https://www.clubrobot.com.br/";"21/03/2025";"52";"7"
"30629";"SigaBem Proteção Veicular";"Avenida Plinio Arlindo De Nês";"1418";"Xaxim";"SC";"Brasil";"posvendassigabem@gmail.com";"www.sigabemprotecaoveicular.com.br";"24/03/2025";"68";"2"
"30651";"Grupo ACLF ";"";"";"";"";"";"treinamento@aclf.com.br";"www.aclf.com.br";"25/03/2025";"33";"1"
"30687";"Ensino Digital";"";"";"";"";"";"ti@vetnil.com.br";"";"25/03/2025";"2";"0"
"30701";"Engehall";"Avenida Portugal 4340, Sala 305";"";" Belo Horizonte";"MG";"Brasil";"wferreira@engehall.net.br";"https://engehall.com.br/";"26/03/2025";"25";"85"
"30707";"Procar Ls Higienização Automotiva";"";"";"";"";"";"karolcamargo@santanagrupo.com.br";"";"26/03/2025";"88";"5"
"30748";"Nextron Educa";"";"";"";"";"";"embaixadores@nextron.ai";"https://nextronenergia.com.br/embaixador";"27/03/2025";"602";"12"
"30751";"HEFTOS OLEO E GAS CONSTRUCOES S.A.";"";"";"";"";"";"cassia.santos@heftos.com.br";"";"28/03/2025";"268";"0"
"30752";"Skintec";"Rua Gaivota, 1237";"";"SaoPaulo";"Sao Paulo";"Brasil";"gustavo.teixeira.ext@skintec.com.br";"https://www.skintec.com.br/";"28/03/2025";"114";"0"
"30812";"The Coffee - FR";"";"";"";"";"";"training+fr@thecoffee.jp";"";"31/03/2025";"77";"23"
"30813";"The Coffee - PT";"";"";"";"";"";"training+pt@thecoffee.jp";"";"31/03/2025";"75";"24"
"30815";"The Coffee - ES";"";"";"";"";"";"training+es@thecoffee.jp";"";"31/03/2025";"36";"25"
"30816";"The Coffee - UAE";"";"";"";"";"";"training+ae@thecoffee.jp";"";"31/03/2025";"34";"25"
"30817";"The Coffee - AM";"";"";"";"";"";"training+am@thecoffee.jp";"";"31/03/2025";"15";"17"
"30819";"Faculdade Adventista do Paraná";"GLEBA PAIÇANDU, 80";"";"Ivatuba";"PR";"Brasil";"id.sevenpro@gmail.com";"";"01/04/2025";"6";"0"
"30833";"The Coffee - MY";"";"";"";"";"";"training+my@thecoffee.jp";"";"01/04/2025";"16";"23"
"30839";"ZAZ ";"Av. José de Sousa Campos, 900";"Trade Tower";"Campinas";"São Paulo";"Brasil";"bernardo@zazvendas.com.br";"https://www.zazvendas.com.br/";"02/04/2025";"13";"18"
